UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Time_1,SJ_Most_2,SJ_Least_2,SJ_Time_2,SJ_Most_3,SJ_Least_3,SJ_Time_3,SJ_Most_4,SJ_Least_4,SJ_Time_4,SJ_Most_5,SJ_Least_5,SJ_Time_5,SJ_Most_6,SJ_Least_6,SJ_Time_6,SJ_Most_7,SJ_Least_7,SJ_Time_7,SJ_Most_8,SJ_Least_8,SJ_Time_8,SJ_Most_9,SJ_Least_9,SJ_Time_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario1_Time,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Scenario2_Time,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5,split
244945305,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1,2,4,49,3,2,69,1,2,50,2,4,136,2,3,103,3,4,149,1,2,42,2,3,100,4,3,56,1,1,1,4,1,2,0,4,85,4,0,1,3,3,2,0,3,63,1,4,5,5,1,1,1,6,2,5,1,1,4,2,1,5,1,3,5,1,3,1,1,4,3,1,3,1,1,4,2,4,3,1,2,2,4,4,1,4,4,3,2,4,4,2,3,3,1, , ,3,3,3,1,3, ,1,1,1,4,4,2,3,3,1,2,1,4, ,1,2,3,3,2,train
245061749,4.0,3.0,4.0,4.0,5.0,1.0,1.0,0,3,2,510,3,2,174,2,3,77,1,4,166,2,3,169,2,4,86,1,4,64,2,3,58,1,3,98,1,1,1,4,1,2,0,4,139,4,0,1,3,3,2,0,3,102,3,4,2,6,1,2,2,4,1,2,1,2,4,4,3,5,3,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,train
241709187,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1,3,1,61,1,2,242,1,4,324,1,2,145,2,4,101,2,4,153,3,4,47,2,4,95,3,4,163,1,1,1,4,1,2,0,4,81,4,0,1,3,3,2,0,3,84,1,5,5,2,2,2,2,7,3,5,1,1,1,2,1,5,1,4,2,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,1,4,2,3,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,2,train
245216585,4.0,4.0,3.0,3.0,5.0,1.0,0.0,0,3,1,33,3,4,27,1,4,30,1,4,64,2,4,29,2,4,23,1,2,32,1,3,49,2,3,75,1,1,1,4,1,2,0,4,26,4,0,1,3,3,2,0,3,42,1,5,3,3,2,2,1,7,4,5,1,2,4,1,1,5,1,4,6,1,2,4,1,3,4,1,1,3,1,4,4,1,3,2,4,1,4,1,4,1,3,4,3,4,4,1,1,4,1,1,1,1,4,3,1,4,1,1,1,1,4,4,1,3,4,1,1,1,3,4,1,1,4,3,3,train
245016068,4.0,3.0,4.0,4.0,5.0,1.0,0.0,1,3,2,37,3,4,36,1,4,38,3,4,45,1,4,31,3,4,52,1,3,35,1,3,34,1,4,69,1,1,1,4,1,2,0,4,64,4,0,1,3,3,2,0,2,39,2,3,3,1,2,2,4,6,6,7,1,3,2,3,2,4,2,6,4,1,4,1,1,4,4,1,4,3,1,3,3,4,4,2,1,1,3,1,4,3,2,2,4,4,3,2,1,4,1,1,2,3,2,4,1,4,2,1,1,1,4,4,1,3,4,2,3,2,2,3,2,1,3,3,3,train
245059171,3.0,4.0,4.0,4.0,4.0,1.0,0.0,1,3,1,65,4,2,61,1,4,77,1,2,47,3,1,45,3,4,25,1,2,28,2,3,72,2,3,56,1,1,1,4,1,2,0,4,70,4,0,1,3,3,2,0,3,81,4,4,2,6,1,4,4,1,1,2,1,4,3,3,4,2,4,1, ,1,1,3,4,1,3,2,3,2,4,3,3,3,1,4,4,3,1,2,1,1,3,4,2,4,4,1,2,4,1,1,4,1,3,2,2,4,1,1,2,2,3,3,4,1,1,4,1,1,3,3,1,2,4,4,1,train
245229452,4.0,4.0,4.0,3.0,5.0,1.0,0.0,0,3,2,76,3,1,60,2,3,71,3,2,119,2,4,63,3,4,58,4,2,110,4,2,121,4,3,48,1,1,1,4,1,2,0,4,63,3,2,1,3,3,2,0,3,168,3,3,3,1,2,3,2,4,5,1,1,2,2,3,3,5,3,5,4,1,4,1,1,4,4,1,3,4,1,4,4,4,4,1,1,4,4,4,4,4,4,2,3,4,4,1,1,4,1,1,1,4,2,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,2,1,4,3,3,train
245218967,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0,2,4,35,1,4,36,1,3,37,4,2,40,2,3,32,3,1,36,1,2,39,2,3,35,1,4,69,1,1,1,4,1,2,0,4,41,4,0,1,3,3,2,0,3,29,1,3,6,6,3,2,2,4,1,3,1,2,2,2,2,5,2,1,3,1,2,2,2,3,2,2,4,1,1,3,2,3,3,2,2,2,1,3,3,4,2,2,3,4,4,1,2,2,1,1,3,2,4,2,1,3,1,2,2,1,3,4,1,4,4,3,1,1,3,3,2,2,4,3,3,train
230661385,5.0,4.0,5.0,5.0,5.0,1.0,0.0,1,3,4,107,3,4,101,1,4,153,4,2,83,2,3,47,3,4,58,1,2,51,2,3,43,4,3,146,0,3,1,4,0,4,1,4,151,0,8,1,3,0,9,1,3,180,2,6,5,1,2,3,1,6,6,7,1,3,4,2,3,3,2,6,6,1,3,2,2,3,4,1,3,4,2,4,1,3,2,2,3,2,1,4,1,1,4,2,3,4,4,1,1,3,1,1,1,4,1,3,1,4,1,1,1,1,3,4,1,4,4,4,1,1,1,3,1,1,4,3,2,train
242952738,3.0,3.0,3.0,4.0,5.0,0.0,0.0,1,3,1,48,3,2,48,1,3,95,3,2,57,2,4,36,3,4,49,1,2,36,1,4,62,2,3,39,1,1,1,4,1,2,0,4,51,4,0,1,3,3,2,0,3,29,3,3,3,3,3,2,3,6,3,5,1,3,4,2,2,5,2,4,6,1,2,4,3,1,4,1,4,2,2,3,2,2,3,3,4,1,4,4,4,4,4,2,3,4,4,1,1,4,1,2,1,4,1,4,1,3,1,1,1,1,3,4,2,1,2,4,3,2,1,4,1,1,4,4,1,train
128622997,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,3,4,63,3,4,33,4,1,86,1,2,45,2,3,49,2,4,30,1,3,32,1,3,42,4,3,31,1,1,1,4,1,2,0,4,37,4,0,1,3,3,2,0,3,68,4,5,1,1,1,4,4,8,5,7,1,4,1,4,4,5,4,5,1,1,1,1,2,3,1,1,4,3,1,3,1,1, ,1,1,2,1,3,4,4,4, ,4,4,3,2,1,4,1,1,1,3,1,4,1,4,1,1,1,1,4,4,1,3,4,4,4,1,1,3,1,1,4,4,4,train
245165158,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1,3,4,40,3,2,30,2,1,140,1,2,49,2,4,34,2,4,32,4,2,24,1,3,28,2,4,32,1,1,1,4,1,1,2,4,45,4,0,1,3,3,0,4,3,66,1,6,5,1,3,1,1,7,4,6,1,1,2,1,1,1,1,5,4,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,1,1,4,3,3,3,4,3,1,1,3,1,1,2,1,1,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,2,1,4,4,2,train
245128477,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1,2,4,33,4,1,20,1,4,21,4,2,36,2,4,16,4,2,65,1,2,15,1,4,32,4,3,147,1,1,1,9,1,2,0,4,102,4,0,1,3,3,2,0,3,33,1,1,3,7,1,1,1,1,7,1,1,2,4,1,2,5,7,7,7,1,1,3,2,1,4,1,1,2,1,4,2,1,1,3,4,4,1,1,1,4,4,2,2,4,4,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,4,4,2,1,4,1,1,4,4,1,1,4,3,1,train
245033088,3.5,4.5,4.0,4.0,4.5,1.0,1.0,1,3,4,91,3,2,59,1,3,73,1,2,62,2,4,33,2,4,31,1,2,32,1,4,50,2,4,70,1,1,1,4,1,2,0,4,27,4,0,1,3,3,2,0,3,69,1,3,3,1,2,1,1,7,4,6,1,1,4,1,1,5,1,5,6,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245070398,2.0,2.0,3.0,2.0,2.0,0.0,0.0,1,2,3,46,3,2,79,1,3,35,1,2,60,2,3,60,3,4,48,1,2,39,2,3,36,2,4,94,1,1,1,4,1,2,0,4,30,4,0,1,3,3,2,0,3,27,1,3,4,3,2,1,1,7,4,5,1,1,4,1,1,5,1,4,7,1,4,1,1,4,4,2,4,4,1,4,4,4,4,1,1,1,4,4,1,4,3,2,3,4,4,1,1,4,1,1,4,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,4,1,4,4,1,1,4,4,4,train
245173109,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0,1,4,127,1,2,73,1,3,174,1,3,116,2,1,67,3,4,68,1,2,107,2,3,70,1,3,101,1,1,1,4,1,2,0,4,63,3,2,1,3,3,2,0,3,99,1,3,3,1,2,1,1,7,6,7,1,1,4,1,1,5,1,6,2,1,3,2,4,1,4,1,4,4,2,3,2,3,4,4,4,2,3,1,1,1,3,4,3,4,4,1,1,4,1,1,2,1,3,3,1,4,1,1,2,1,4,3,2,4,1,3,2,2,4,3,2,1,4,3,1,train
245093454,3.0,3.0,3.0,2.0,4.0,0.0,0.0,1,3,2,54,3,2,41,1,3,49,1,3,30,2,4,46,2,4,61,4,2,30,1,3,35,2,4,51,1,2,1,4,1,0,0,4,42,4,2,1,3,3,0,0,3,65,2,4,5,4,1,2,2,1,7,3,1,2,4,2,2,5,2,7,4,1,3,2,2,3,3,2,3,3,2,3,2,3,3,1,2,1,3,4,3,3,2,2,3,3,2,3,3,3,3,2,3,2,3,2,2,3,2,2,1,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,train
245100378,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1,3,2,120,3,2,60,1,3,120,1,4,77,2,1,54,3,4,35,1,2,33,1,3,85,2,3,44,1,1,1,4,1,2,0,4,127,4,0,1,3,3,2,0,3,97,3,5,3,7,1,2,3,1,7,1,1,2,2,3,2,1,7,7,3,2,1,4,4,1,4,2,4,3,4,4,1,1,1,4,4,3,4,4,3,1,2,3,3,1,3,1,1,4,1,1,2,1,1,3,1,4,1,1,3,3,3,4,4,1,1,4,1,1,2,4,2,1,4,4,4,train
232697212,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,2,4,62,3,1,53,1,2,44,3,2,61,2,4,47,3,4,32,1,4,63,1,3,159,2,4,79,1,1,5,4,1,2,0,4,55,4,0,1,3,3,2,0,3,48,2,3,2,4,2,3,2,7,2,6,1,1,4,2,2,1,2,4,5,1,3,2,2,3,4,1,3,3,4,3,4,3,3,2,2,2,3,4,4,4,2,2,3,3,4,1,1,4,1,1,3,2,3,3,1,4,1,1,1,1,4,4,2,4,3,2,1,1,4,4,2,2,4,4,2,train
244981946,2.0,2.0,3.0,2.0,4.0,0.0,1.0,0,3,1,53,4,1,93,2,3,99,1,2,54,2,1,52,2,4,126,1,4,75,2,3,32,1,3,103,1,1,1,4,1,2,0,4,69,4,0,1,3,3,2,0,3,112,3,3,3,7,1,1,3,1,7,4,1,1,5,3,2,5,3,7,5,1,4,1,1,1,4,1,4,2,1,4,1,4,4,1,1,1,1,4,1,1,4,4,1,4,4,1,1,4,1,3,3,1,1,4,1,4,1,1,1,1,4,4,1,4,1,1,1,1,4,3,1,1,4,4,1,train
245259367,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0,3,1,18,3,1,30,1,2,36,1,4,32,2,4,33,2,4,11,1,3,17,1,4,31,2,4,30,1,1,1,4,1,2,0,4,24,4,0,5,3,3,2,0,3,33,1,3,3,6,2,1,1,4,1,2,1,1,4,1,1,5,1,1,4,1,3,2,3,3,4,1,4,4,1,4,4,4,2,2,3,3,4,4,1,1,4,4,1,4,4,1,1,4,1,1,2,3,2,3,1,4,1,1,1,1,4,3,3,3,2,2,1,1,4,4,1,1,4,3,1,train
244318427,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1,3,1,43,3,2,43,4,3,80,1,4,57,2,3,41,2,4,34,1,2,37,1,4,39,2,3,136,1,1,1,4,1,2,0,4,49,4,0,1,3,3,2,0,3,23,2,3,5,5,2,2,2,6,2,4,1,1,4,2,2,5,3,3,4,1,3,1,1,4,4,1,4,4,1,4,3,3,4,1,1,1,4,4,4,4,3,3,4,4,3,1,1,4,1,1,1,3,1,4,1,4,1,1,2,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,1,train
245155217,3.0,3.0,3.0,4.0,4.0,0.0,1.0,1,4,1,160,3,4,63,1,2,114,3,2,317,2,3,132,2,4,180,1,3,182,2,3,68,2,4,148,1,1,1,4,1,2,0,4,107,4,0,1,3,3,2,0,3,66,3,1,5,6,1,4,1,2,2,2,1,1,1,3,3,1,4,2,3,1,4,2,2,3,2,1,3,3,2,4,1,1,3,2,3,2,1,3,3,1,2,2,3,3,2,1,1,4,4,2,2,2,2,1,1,4,1,1,3,2,2,4,4,1,1,4,1,1,4,4,2,1,4,1,4,train
124626783,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,1,4,24,3,4,52,3,1,49,1,3,30,2,4,26,3,1,48,3,1,28,3,4,44,1,4,40,1,1,1,4,1,2,0,4,45,4,0,1,3,3,2,0,3,33,2,2,3,1,2,2,2,8,6,7,2,2,2,2,3,1,7,6,2,1,1,3,4,1,4,2, ,4,4,3,2,1,1,3,1,2,1,3,1,4,3,2, ,4,4,1,1,4,1,1,2,3,2,3,1,4,1,1,1,1,4,4,1,1,1,4,1,1,3,3,2,2,2,4,3,train
245096805,4.0,4.0,3.0,4.0,5.0,1.0,0.0,0,1,4,95,3,2,43,4,3,45,1,2,43,2,3,16,3,4,46,3,2,28,1,4,33,1,3,61,1,1,1,4,1,2,0,4,27,4,0,1,3,3,2,0,3,39,2,4,5,5,2,1,1,6,3,3,1,1,4,2,2,5,2,3,4,1,3,2,1,3,4,1,4,4,1,3,3,2,3,3,3,3,4,1,1,4,4,2,2,4,4,1,1,4,1,1,2,2,2,2,1,4,1,1,1,1,4,4,2,4,4,2,2,1,3,3,2,1,4,3,3,train
245108457,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,2,1,43,1,2,51,1,3,35,1,4,50,2,4,27,3,4,25,1,4,41,2,3,31,2,4,33,1,1,1,4,1,2,0,4,43,4,0,5,3,3,2,0,3,35,1,3,3,8,2,2,1,5,2,3,1,1,4,2,1,5,2,2,5,1,3,3,2,3,4,1,4,3,1,4,4,4,4,1,1,1,4,4,4,1,2,2,3,4,3,1,1,2,1,1,2,3,3,3,1,3,1,1,1,1,4,4,3,3,2,1,4,3,1,1,2,1,4,3,1,train
241745735,4.0,4.0,4.0,4.0,5.0,1.0,0.0,0,3,4,63,3,2,34,1,2,30,1,2,72,2,4,23,1,4,35,1,2,37,1,3,44,1,4,64,1,1,1,4,1,2,0,4,60,4,0,1,3,3,2,0,3,61,1,4,3,3,2,1,1,7,4,7,1,1,4,2,1,5,1,4,5,1,4,1,1,1,4,1,4,1,1,4,4,4,4,1,1,1,4,1,1,4,4,4,2,4,4,1,3,4,1,4,1,4,1,4,2,2,4,2,1,1,4,4,4,4,1,1,1,1,4,3,1,1,4,3,4,train
245115067,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,3,1,161,3,2,160,1,3,107,3,2,129,2,4,57,3,4,105,4,2,81,1,4,62,4,2,57,1,1,1,4,1,2,0,4,62,4,0,1,3,3,2,0,3,46,2,3,5,3,2,2,2,1,4,2,1,1,2,2,1,1,2,4,2,1,2,2,2,2,4,1,4,3,2,3,3,3,3,2,2,2,3,3,3,4,3, ,3,4,2,3,1,3,1,1,3,2,2,3,1,4,1,1,1,1,3,4,2,2,3,2,2,2,2,3,1,1,4,2,1,train
239751148,4.0,4.0,4.0,4.0,5.0,1.0,1.0,0,1,4,93,4,2,61,1,3,132,4,2,51,2,3,53,2,4,42,1,2,42,4,3,47,2,4,48,1,1,1,4,1,2,0,4,84,4,0,1,3,3,2,0,3,31,1,5,5,1,2,1,1,7,3,7,1,1,4,2,2,5,1,6,4,1,1,1,1,4,4,4,4,3,4,4,4,4,1,1,4,1,1,1,1,1,4,4,3,4,4,3,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,3,4,1,1,4,4,1,train
245173096,3.0,2.0,4.0,4.0,5.0,0.0,1.0,0,3,2,76,3,2,166,1,2,79,1,3,91,1,3,145,2,4,93,1,2,51,1,4,74,1,3,90,1,1,1,4,1,2,0,4,40,4,0,1,3,3,2,0,3,82,1,4,5,1,5,1,1,8,5,7,2,1,2,1,1,5,1,6,1,1,4,4,3,4,4,1,4,4,1,4,4,4,3,1,2,1,4,1,1,4,4,4,3,4,4,1,1,4,1,1,4,1,1,3,1,4,1,4,1,1,4,4,4,4,3,3,1,1,1,4,2,1,4,4,2,train
245031912,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1,3,2,135,3,1,52,1,4,94,3,2,66,2,4,36,3,4,69,4,3,27,2,4,99,2,3,99,1,1,1,4,1,2,0,4,56,4,0,1,3,3,2,0,3,27,1,6,1,1,2,1,1,7,3,6,1,1,4,1,1,5,1,4,1,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,3,4,4,3,4,3,4,4,1,1,4,1,1,1,3,4,3,1,4,1,1,1,1,4,4,1,4,4,2,3,1,1,4,1,1,4,3,3,train
245221029,2.0,3.0,4.0,3.0,4.0,0.0,0.0,0,3,4,89,3,4,136,4,3,87,1,2,127,2,3,103,3,4,60,1,2,104,2,3,67,1,4,215,1,1,1,4,1,2,0,4,54,4,0,1,3,3,2,0,3,61,1,3,5,1,2,1,1,7,4,6,1,1,4,1,1,5,1,5,1,1,4,1,1,4,4,1,4,4,1,4,4,4,1,1,4,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,4,1,4,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,1,4,1,1,4,4,4,train
125857120,3.0,4.0,4.0,3.0,4.0,0.0,1.0,1,3,4,46,2,4,62,1,2,75,1,2,99,2,3,36,3,4,113,4,2,36,4,3,70,4,3,71,1,1,1,4,1,2,0,4,66,4,0,1,3,3,2,0,3,78,1,6,5,2,2,1,1,8,4,7,1,1,4,1,1,5,1,5,5,1,4,1,1,4,4,1,4,4,1,4,3,4,2,1,2,1,4,4,4,4,4,4,3,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,4,4,4,1,1,1,4,4,1,1,4,3,1,train
245103518,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,2,4,60,3,2,46,1,4,52,1,2,64,2,4,20,3,4,40,1,4,28,1,3,48,2,3,66,1,1,1,4,1,2,0,4,43,4,0,1,3,3,2,0,3,35,2,5,2,7,1,3,2,1,7,1,1,3,2,3,3,5,7,7,5,1,2,2,2,2,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,3,1,3,2,2,2,1,3,3,3,2,2,3,2,2,2,3,2,2,3,3,2,train
245225471,4.0,4.0,4.0,3.0,5.0,1.0,1.0,0,2,1,37,4,2,74,1,3,22,1,2,58,2,4,15,2,4,85,1,3,29,1,4,24,1,4,37,1,1,1,4,1,2,0,4,58,4,0,1,3,3,2,0,3,37,2,4,3,5,2,2,2,1,3,4,1,2,4,2,2,1,2,3,6,1,4,1,1,3,4,1,4,4,1,3,4,4,3,1,3,2,4,3,4,3,2,2,3,3,3,1,1,2,2,1,2,3,2,4,2,4,1,1,2,1,4,4,3,4,4,2,1,2,3,4,1,1,3,4,2,train
130924946,3.0,3.0,2.0,3.0,4.0,0.0,1.0,0,1,4,62,1,2,81,3,4,39,4,2,39,2,4,20,2,4,38,3,4,21,2,3,39,4,3,83,1,1,1,4,1,2,0,4,27,4,0,1,3,3,1,0,3,33,1,3,5,1,2,1,1,7,4,6,1,1,4,1,1,5,1,5,5,1,1,1,1,3,4,1,2,4,4,4,1,3,2,2,2,2,1,3,1,1,4,3,3,4,4,1,1,4,1,1,1,1,2,4,1,4,1,1,1,1,4,4,1,4,4,2,1,1,4,4,1,1,4,4,2,train
245091385,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1,2,4,66,3,2,88,1,4,85,1,3,37,1,4,123,3,4,37,1,4,92,2,4,48,1,2,94,1,1,1,4,1,2,0,4,48,4,0,1,3,3,2,0,3,73,2,3,5,5,1,2,2,6,2,3,1,2,3,1,2,1,2,2,4,1,1,1,2,1,4,2,4,4,4,1,4,1,4,4,1,4,1,1,1,1,4,3,4,4,4,1,1,3,1,1,4,1,1,2,1,3,1,1,1,1,4,4,1,2,1,4,1,1,4,4,1,1,4,1,4,train
245219767,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,3,2,21,3,2,26,1,3,41,1,2,28,2,1,18,3,4,22,1,2,17,1,3,21,2,4,24,1,1,1,4,1,2,0,4,52,4,0,1,3,3,2,0,3,53,2,4,2,2,2,2,1,1,4,5,1,1,2,3,3,5,3,4,2,1,3,2,2,3,4,2,3,2,2,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,2,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,2,3,3,3,2,3,4,3,2,2,3,train
122673612,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1,1,4,61,3,2,94,1,4,86,4,2,58,2,4,41,3,4,71,3,2,116,2,3,64,2,4,193,1,1,1,4,1,1,1,4,59,4,0,1,3,3,2,0,3,204,1,6,5,1,2,1,1,6,4,7,1,1,5,1,2,5,1,6,1,1,3,4,4,3,4,3,4,4,1,4,1, ,1,4,4,4,4,3,4, , ,4,4, ,4,1,1,4,1,1,4,1,1,2,1,4,1,1,1,1,3, ,1,4,4,1,1,1,3,4,1,1,4, , ,train
245270572,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0,3,1,35,1,2,47,1,3,78,1,3,55,2,3,41,1,4,47,1,2,44,1,3,28,2,4,31,1,1,1,4,1,2,0,4,133,4,0,1,3,3,2,0,3,70,3,1,2,7,1,3,2,2,7,2,1,3,1,2,3,5,7,1,4,1,3,1,1,4,4,2,3,2,2,3,2,3,4,3,1,1,3,4,3,3,2,2,3,3,3,1,2,3,1,2,3,2,3,2,1,4,1,2,2,2,3,3,1,4,4,1,1,1,2,4,1,1,3,2,2,train
245042016,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,3,4,52,3,2,44,4,2,63,2,4,67,2,4,38,2,4,73,3,4,44,1,3,47,2,4,61,1,1,5,4,1,2,0,4,63,0,1,0,1,0,0,0,2,39,2,7,2,1,2,1,1,7,1,6,1,1,2,2,1,5,2,6,1,1,2,2,4,1,4,1,4,2,2,4,4,4,3,1,2,1,1,4,1,1,4,4,3,4,4,1,1,4,1,1,4,1,1,4,1,4,1,1,1,1,4,4,1,4,4,4,1,1,4,4,1,1,4,2,1,train
245021370,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1,3,1,75,3,2,50,4,3,75,4,2,52,2,4,50,3,1,144,3,2,88,2,3,71,1,3,83,1,1,1,4,1,2,0,4,35,4,0,5,3,3,2,1,3,59,1,3,1,1,1,1,1,7,3,6,1,1,4,1,1,5,1,5,2,1,1,1,4,4,4,1,2,4,1,4,4,4,4,1,1,1,1,4,1,1,4,4,2,4,4,1,1,3,1,1,3,1,3,3,1,4,1,1,1,1,4,4,1,4,3,1,1,1,1,4,1,1,4,3,2,train
245155663,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1,3,4,67,1,2,37,1,4,36,1,2,35,2,4,52,3,4,25,1,4,53,2,3,35,2,3,62,1,1,1,4,1,2,0,4,41,4,0,1,3,3,2,0,3,42,1,4,3,3,1,1,2,7,1,5,1,1,4,1,1,5,2,4,5,1,3,2,2,1,4,1,4,1,1,4,1,1,2,2,2,2,4,3,4,4,2,4,3,4,4,1,1,4,4,3,4,1,3,2,1,4,1,1,1,1,4,4,4,2,1,1,1,1,4,4,2,1,4,2,3,train
245174681,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,2,4,32,2,3,55,1,4,47,1,2,41,2,3,40,3,4,41,1,4,39,1,4,47,4,3,82,1,1,1,4,1,2,1,4,108,4,0,1,3,3,2,0,3,83,2,3,5,1,1,3,2,7,3,5,1,2,1,4,3,5,3,5,1,1,4,2,4,1,4,1,4,2,4,4,4,4,1,2,4,1,4,1,4,4,4,2,4,4,4,4,1,2,4,4,4,4,1,4,1,4,1,1,1,1,4,4,1,4,4,4,4,4,4,4,2,1,4,2,4,train
245248748,3.0,4.0,3.0,5.0,5.0,1.0,0.0,0,2,1,61,3,1,59,1,2,49,1,2,49,2,4,61,3,4,47,1,2,43,1,4,50,4,3,65,1,1,1,4,1,2,0,4,99,4,0,1,4,3,2,0,3,64,3,1,5,6,2,4,3,1,1,2,1,1,4,2,3,5,4,1,3,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,2,3,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,4,train
245008034,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,3,1,61,1,3,152,4,2,113,3,2,88,1,4,26,3,4,56,1,4,51,2,3,62,3,4,35,1,1,1,4,1,2,0,4,78,4,0,1,3,3,2,0,3,84,3,1,3,7,1,3,4,2,7,2,1,4,3,3,3,1,7,7,3,1,1,3,3,1,4,2,4,1,1,4,1,1,2,3,3,3,4,1,1,1,3,2,3,4,3,1,1,3,1,1,4,1,4,1,1,4,1,1,1,1,4,3,4,1,1,4,1,1,4,4,2,1,4,3,3,train
